"StartTime","EndTime","LowFreq","HighFreq","StartFile","EndFile","label","Type","SignalCode"
"7.743933409","9.333380361",64.72081218,295.6852792,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"8.963741535","9.961766366",44.41624365,184.0101523,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"11.92085214","13.36244357",34.26395939,163.7055838,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"13.39940745","14.61921558",72.33502538,206.8527919,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"16.35651806","17.57632619",79.94923858,209.3908629,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"21.45753386","23.19483634",72.33502538,181.4720812,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"27.6489842","28.90575621",105.3299492,326.142132,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"30.31038375","31.53019187",133.248731,298.2233503,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"55.51975169","56.85045147",92.63959391,248.2233503,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"64.18778217","65.48151806",105.3299492,275.3807107,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"68.95612302","70.02807562",77.41116751,194.1624365,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"74.61159707","76.12711625",79.94923858,252.5380711,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"101.5767494","103.6467269",64.72081218,239.8477157,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"127.7841422","128.5603837",87.56345178,189.0862944,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"128.8191309","129.8171558",72.33502538,303.2994924,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"130.0019752","131",97.71573604,232.2335025,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"133.513544","134.770316",62.18274112,232.2335025,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"146.9314334","148.0403499",79.94923858,227.1573604,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"150.4430023","151.3301354",77.41116751,209.3908629,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"153.2152935","154.5090293",95.17766497,222.0812183,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"164.0826749","165.2655192",126.3959391,306.0913706,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"166.7440745","167.5942438",105.0761421,245.177665,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"184.3573646","185.5771727",86.80203046,229.9492386,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"188.940886","190.4933691",98.98477157,199.4923858,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"191.0478273","192.2306716",102.0304569,290.8629442,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"194.1527935","195.557421",92.89340102,175.1269036,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"207.2934537","208.5132619",80.7106599,257.3604061,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"215.1297968","216.5344244",56.34517766,211.6751269,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"225.6460214","226.9397573",59.39086294,223.857868,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"259.5234199","260.8541196",62.43654822,254.3147208,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"265.3637133","267.1379797",65.4822335,217.7664975,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"275.7320824","276.6561795",41.11675127,190.3553299,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
"278.0977709","279.2436512",98.98477157,263.4517766,"NOPP6-EST-090331-000000.wav","NOPP6-EST-090331-000000.wav","y","i_neg","RW"
