StartTime,EndTime,LowFreq,HighFreq,StartFile,EndFile,label,SignalCode,Type,Analyst
21.286,22.143,18.3,731.1,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
117.085,118.183,3.4,962.8,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
137.746,138.805,21.8,955.1,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DFW
140.987,141.841,0.0,983.1,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
144.28,145.317,152.3,756.3,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
148.609,149.707,10.2,659.9,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
152.512,153.549,121.8,949.2,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
156.17,156.963,20.3,467.0,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
159.036,159.585,0.0,426.4,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
161.939,162.793,137.1,857.9,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
183.067,183.86,45.7,817.3,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
188.128,189.043,126.9,807.1,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
191.878,192.793,192.9,776.6,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
196.512,197.61,0.0,959.4,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
200.811,201.726,50.8,807.1,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
204.561,205.659,35.5,817.3,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
208.402,209.378,101.5,959.4,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
211.512,212.914,20.3,984.8,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
216.146,216.939,40.6,989.8,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
219.926,221.146,0.0,979.7,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
223.805,224.964,55.8,979.7,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
227.707,229.231,137.1,974.6,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
237.951,238.744,81.2,832.5,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
242.89,244.17,182.7,822.3,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
247.219,248.256,20.3,989.8,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
251.609,252.646,5.1,979.7,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
255.024,256.67,45.7,964.5,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
259.536,260.512,50.8,979.7,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
263.438,264.597,121.8,944.2,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
268.012,268.805,40.6,802.0,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
272.341,273.378,50.8,989.8,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
289.634,290.488,10.2,766.5,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
293.049,293.842,15.2,690.4,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
296.829,298.292,20.3,969.5,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
300.061,301.098,20.3,994.9,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
301.407,302.466,100.0,831.0,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DFW
303.292,304.451,0.0,791.9,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
306.951,307.805,5.1,822.3,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
309.634,310.549,10.2,979.7,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DLW
311.025,311.83,100.0,642.5,AM-XBOG01-190604-124501.wav,AM-XBOG01-190604-124501.wav,y,i_neg,GS,DFW
1.879,2.855,35.7,852.9,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
10.172,11.331,78.7,971.1,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
13.647,14.501,51.8,960.4,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
17.876,18.303,182.7,766.5,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
23.952,25.293,110.9,852.9,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
28.12,28.913,40.6,639.6,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
29.218,30.072,81.2,512.7,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
36.9,38.059,30.5,553.3,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
64.685,65.66,72.4,706.9,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DFW
68.033,69.05,67.8,821.8,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DFW
70.901,71.938,25.4,431.5,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
74.812,75.575,58.6,785.0,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DFW
78.075,78.88,90.8,688.5,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DFW
80.829,81.676,77.0,803.4,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DFW
137.828,139.474,0.0,969.5,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
162.541,163.812,44.8,798.8,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DFW
177.315,178.961,0.0,979.7,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
178.533,179.762,27.6,970.1,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DFW
202.901,203.816,0.0,989.8,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
257.938,259.036,35.5,355.3,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
263.242,263.791,60.9,908.6,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
269.95,271.109,25.4,855.2,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
272.511,273.548,50.8,411.2,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
275.438,276.231,60.9,817.3,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
293.73,294.767,50.8,512.7,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
298.852,299.645,132.0,817.3,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
302.449,303.364,10.2,350.3,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
304.767,306.23,25.4,502.5,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
307.632,308.73,101.5,883.2,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
319.965,320.94,197.7,804.6,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DFW
323.369,324.406,35.7,852.9,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
330.16,331.177,87.4,469.0,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DFW
333.369,334.162,16.1,981.9,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
338.064,338.796,10.0,999.0,AM-XBOG01-190615-184501.wav,AM-XBOG01-190615-184501.wav,y,i_neg,GS,DLW
50.79,51.461,0.0,969.5,AM-XBOG01-190615-190001.wav,AM-XBOG01-190615-190001.wav,y,i_neg,GS,DLW
110.354,111.583,197.7,795.4,AM-XBOG01-190615-190001.wav,AM-XBOG01-190615-190001.wav,y,i_neg,GS,DFW
133.546,134.583,10.2,639.6,AM-XBOG01-190615-190001.wav,AM-XBOG01-190615-190001.wav,y,i_neg,GS,DLW
135.924,136.839,152.3,939.1,AM-XBOG01-190615-190001.wav,AM-XBOG01-190615-190001.wav,y,i_neg,GS,DLW
139.216,140.131,0.0,385.8,AM-XBOG01-190615-190001.wav,AM-XBOG01-190615-190001.wav,y,i_neg,GS,DLW
233.765,235.594,0.0,949.2,AM-XBOG01-190615-190001.wav,AM-XBOG01-190615-190001.wav,y,i_neg,GS,DLW
246.65,247.879,96.6,951.7,AM-XBOG01-190615-190001.wav,AM-XBOG01-190615-190001.wav,y,i_neg,GS,DFW
